999999.9999999979,3.5031,3.5368,0.08315933939974723,0.54,3.5355339059327373
1015521.1276345671,3.5373,3.57,0.07992644051197402,0.71236,3.5355339059327373
1031283.1606721827,3.5273,3.5607,0.08185972381545217,1.114,3.5355339059327373
1047289.8382363574,3.5107,3.543,0.0795486613507112,0.67896,3.5355339059327373
1063544.957486009,3.5373,3.5705,0.08114286648386138,0.32517,3.5355339059327373
1080052.3745162517,3.526,3.5591,0.08115765160077336,0.89465,3.5355339059327373
1096816.0052731358,3.514,3.5473,0.08192323485262148,0.69155,3.5355339059327373
1113839.8264826182,3.5011,3.5344,0.0822236613993064,0.3606,3.5355339059327373
1131127.876593919,3.5275,3.5607,0.08136724268825503,0.73303,3.5355339059327373
1148684.2567375524,3.5142,3.5469,0.08044939786648478,0.59928,3.5355339059327373
1166513.1316981937,3.4995,3.5343,0.08594825720618522,0.62974,3.5355339059327373
1184618.7309026823,3.527,3.5616,0.08479365974249224,0.38366,3.5355339059327373
1203005.3494233217,3.5115,3.545,0.08247133533559597,0.38963,3.5355339059327373
1221677.3489967906,3.4959,3.5299,0.08406802160148814,0.43983,3.5355339059327373
1240639.1590588293,3.5207,3.5561,0.08689889720813182,0.66956,3.5355339059327373
1259895.2777950258,3.5295,3.5633,0.08278403229265277,0.6529,3.5355339059327373
1279450.2732078708,3.5218,3.5555,0.0827198771143918,0.92128,3.5355339059327373
1299308.7842004145,3.5299,3.5626,0.08009322628083937,0.66388,3.5355339059327373
1319475.5216767034,3.5199,3.5546,0.08520822321009558,0.62739,3.5355339059327373
1339955.2696593371,3.5279,3.5618,0.08306526449111985,0.72338,3.5355339059327373
1360752.8864243303,3.5166,3.5495,0.0808841748983396,0.71569,3.5355339059327373
1381873.3056536308,3.5256,3.559,0.08189901003966785,0.44819,3.5355339059327373
1403321.537605482,3.5318,3.5656,0.0827303771079064,0.71753,3.5355339059327373
1425102.6703029964,3.5177,3.5522,0.0847722234148353,1.006,3.5355339059327373
1447221.8707411315,3.5239,3.5586,0.08511197517612444,1.0949,3.5355339059327373
1469684.3861124446,3.5316,3.5682,0.08955361471370571,0.79353,3.5355339059327373
1492495.545051826,3.5162,3.5509,0.08529744665126171,0.81538,3.5355339059327373
1515660.7589006012,3.5221,3.5567,0.0849110512625004,0.85106,3.5355339059327373
1539185.5229902023,3.5261,3.5632,0.09091149969283185,0.80854,3.5355339059327373
1563075.4179458143,3.5097,3.5453,0.08765989955206704,0.82189,3.5355339059327373
1587336.1110102055,3.5144,3.5505,0.08876653454999911,1.1552,3.5355339059327373
1611973.3573881555,3.5188,3.554,0.08645680341076356,0.52272,3.5355339059327373
1636993.0016116987,3.5214,3.559,0.09225256213257726,1.1559,3.5355339059327373
1662400.9789266102,3.5267,3.5644,0.09235834345982544,0.5985,3.5355339059327373
1688203.3167003593,3.5286,3.5659,0.09133460251369933,0.98514,3.5355339059327373
1714406.1358519685,3.5073,3.5461,0.09556126615022797,0.95107,3.5355339059327373
1741015.6523040119,3.5101,3.5478,0.09279280062027714,0.56391,3.5355339059327373
1768038.178457205,3.5125,3.5521,0.09737701560763914,1.2108,3.5355339059327373
1795480.1246878267,3.5141,3.5525,0.0943994127644811,1.0093,3.5355339059327373
1823348.0008684385,3.5149,3.5511,0.08899857226729131,1.2865,3.5355339059327373
1851648.4179121503,3.5157,3.5558,0.09851033244602295,0.62718,3.5355339059327373
1880388.0893409129,3.5175,3.5548,0.09162130778897762,0.66381,3.5355339059327373
1909573.8328780928,3.5171,3.5561,0.09578497110176368,0.61856,3.5355339059327373
1939212.572065827,3.5159,3.5537,0.0928849601616736,0.69849,3.5355339059327373
1969311.3379074177,3.5162,3.5561,0.09800791075084045,0.72363,3.5355339059327373
1999877.2705352828,3.5141,3.5531,0.09586629347694033,0.67691,3.5355339059327373
2030917.6209047306,3.5121,3.5524,0.0990997663046369,0.65795,3.5355339059327373
2062439.7525140885,3.5099,3.5497,0.09793814669452518,0.66804,3.5355339059327373
2094451.1431514644,3.5076,3.5477,0.09873653143344056,0.73879,3.5355339059327373
2126959.3866686877,3.5038,3.5467,0.10570293288970306,1.1489,3.5355339059327373
2159972.1947827125,3.4999,3.5432,0.10680063034923719,0.76205,3.5355339059327373
2193497.3989050556,3.4956,3.5401,0.10987598765845288,0.39472,3.5355339059327373
2227542.9519995516,3.5242,3.5659,0.10217226113601414,0.3688,3.5355339059327373
2262116.9304690217,3.5185,3.5613,0.10502008683876901,0.40733,3.5355339059327373
2297227.5360711464,3.5129,3.5557,0.10518649230796519,0.76057,3.5355339059327373
2332883.0978641533,3.5063,3.5496,0.1066068800945465,0.77296,3.5355339059327373
2369092.074182632,3.5,3.5435,0.10728785494519494,1.159,3.5355339059327373
2405863.0546440617,3.4926,3.5351,0.10505707697627624,0.86618,3.5355339059327373
2443204.7621864816,3.518,3.5616,0.10698615066343642,0.82751,3.5355339059327373
2481126.055137765,3.5117,3.5548,0.10595527789479849,1.7866,3.5355339059327373
2519635.9293170134,3.5203,3.5647,0.10886620989352334,1.0153,3.5355339059327373
2558743.520168584,3.5103,3.5553,0.110640375534852,0.8573,3.5355339059327373
2598458.104929247,3.5195,3.5658,0.11352022205172314,0.95377,3.5355339059327373
2638789.104828929,3.5087,3.5552,0.11435600794840284,1.1397,3.5355339059327373
2679746.0873256894,3.5166,3.5636,0.11531956996027187,0.61687,3.5355339059327373
2721338.768375303,3.5057,3.5514,0.11249683447079079,0.79394,3.5355339059327373
2763577.0147361574,3.5129,3.5621,0.12080640538915616,0.69633,3.5355339059327373
2806470.846309833,3.5195,3.5664,0.11498163193791183,0.59643,3.5355339059327373
2850030.438518105,3.5064,3.556,0.12200589304546564,0.65707,3.5355339059327373
2894266.1247167457,3.5125,3.5625,0.12277080206860581,1.0833,3.5355339059327373
2939188.398646884,3.5187,3.5661,0.11622552842744223,1.1114,3.5355339059327373
2984807.916924321,3.4979,3.5457,0.11789195823536948,0.96716,3.5355339059327373
3031135.501567576,3.5029,3.5534,0.12432717309854292,0.56758,3.5355339059327373
3078182.142565074,3.5074,3.5583,0.1251452596647625,0.45404,3.5355339059327373
3125959.000482278,3.4916,3.5417,0.12374573280333133,1.1141,3.5355339059327373
3174477.409109187,3.4958,3.5465,0.12506772309927905,0.4114,3.5355339059327373
3223748.878149027,3.499,3.5505,0.12691149003715077,0.75501,3.5355339059327373
3273785.0959485704,3.5032,3.5549,0.12724912537539534,0.68325,3.5355339059327373
3324597.932270938,3.5068,3.5617,0.1349267680794424,0.89701,3.5355339059327373
3376199.441111333,3.5106,3.5634,0.12966454332606742,0.70436,3.5355339059327373
3428601.863556583,3.4884,3.5441,0.13759379166090327,0.81493,3.5355339059327373
3481817.6306889593,3.4898,3.5466,0.14023342844850986,0.63921,3.5355339059327373
3535859.3665351756,3.4928,3.5486,0.1376665969220754,1.5265,3.5355339059327373
3590739.8910610476,3.4935,3.5486,0.13592601241611638,0.6729,3.5355339059327373
3646472.223212745,3.4958,3.5529,0.14072811939823296,0.84143,3.5355339059327373
3703069.5840051337,3.4944,3.5537,0.14616291195629622,1.2667,3.5355339059327373
3760545.399658168,3.4962,3.5558,0.14682114252210562,0.94772,3.5355339059327373
3818913.3047818462,3.4966,3.555,0.14387303665077242,0.68742,3.5355339059327373
3878187.1456107195,3.4964,3.5542,0.14241501949214075,0.055827,3.5355339059327373
3938380.983288481,3.4943,3.5539,0.1469003041423931,0.41128,3.5355339059327373
3999509.097203661,3.493,3.5557,0.15453052195787192,1.4401,3.5355339059327373
4061585.9883769713,3.4908,3.555,0.15829275542202245,0.74495,3.5355339059327373
4124626.3829013477,3.4892,3.5544,0.16080872858046572,1.1876,3.5355339059327373
4188645.2354352623,3.4864,3.5477,0.1513935014910565,0.78425,3.5355339059327373
4253657.732750383,3.4834,3.547,0.1571568193591531,1.2254,3.5355339059327373
4319679.297334164,3.4804,3.5448,0.15925154079383091,1.5248,3.5355339059327373
