999.999999999999,0.017542,0.017386,-0.07758862766458773,-1.9985
1097.4987654930546,0.017452,0.017271,-0.09055440279972077,0.16881
1204.5035402587812,0.017462,0.017277,-0.09251301268628741,-1.1547
1321.9411484660275,0.017504,0.017316,-0.09379455024435315,0.14547
1450.8287784959386,0.017539,0.017351,-0.09360636607312553,-0.17976
1592.2827933410906,0.017494,0.017312,-0.09083757525758558,-0.73796
1747.5284000076829,0.017496,0.01731,-0.09283404308373656,0.98123
1917.9102616724867,0.017519,0.017342,-0.08820261478816449,0.16582
2104.9041445120174,0.017486,0.017291,-0.09740726516616896,-0.29029
2310.1297000831582,0.017525,0.017354,-0.08516867045817361,-1.1605
2535.364493970109,0.017484,0.017305,-0.08938388374936843,-1.1691
2782.559402207123,0.017471,0.017275,-0.09799415337918296,-0.35644
3053.8555088334124,0.017455,0.017267,-0.09405928284391936,0.18145
3351.6026509388407,0.017478,0.017284,-0.09694954744236788,-0.58011
3678.3797718286305,0.017418,0.017234,-0.09224395211526028,-0.8842
4037.0172585965497,0.017412,0.017295,-0.05856184269960811,0.088681
4430.621457583878,0.01747,0.017293,-0.08845127012386525,-1.0947
4862.601580065349,0.017457,0.017282,-0.08751222227652211,0.28622
5336.699231206302,0.017457,0.017301,-0.07796811565026979,-1.1162
5857.0208180566615,0.017485,0.017329,-0.07784269849135124,-0.90585
6428.073117284319,0.017441,0.017275,-0.08306652085863037,-1.0476
7054.802310718638,0.017425,0.017259,-0.08314316049770626,-0.88997
7742.636826811262,0.01745,0.017285,-0.08252094833546286,-1.0126
8497.534359086438,0.017414,0.017243,-0.08571423847444055,-0.81066
9326.03346883219,0.017445,0.017265,-0.09008782197313157,-0.54983
10235.310218990247,0.017393,0.017213,-0.09035856410518557,-0.89912
11233.240329780265,0.017443,0.017267,-0.08808583566844748,-1.1941
12328.467394420659,0.017424,0.017255,-0.08465797568388075,-1.3945
13530.477745798076,0.017506,0.017337,-0.0842594989085222,-0.34828
14849.682622544635,0.017522,0.017364,-0.07867797663057535,-0.97392
16297.508346206434,0.017462,0.017307,-0.07744380412156862,-0.39566
17886.495290574352,0.017439,0.017281,-0.07905414955704333,-1.3491
19630.406500402685,0.017457,0.017316,-0.07044069543908318,-0.72576
21544.346900318822,0.017551,0.017407,-0.07155873804662258,-1.1342
23644.894126454074,0.01741,0.01727,-0.07012867099744759,-0.47567
25950.24211399732,0.017534,0.017395,-0.06913138269421666,-0.70955
28480.35868435799,0.017491,0.017354,-0.06830093339485026,-0.95283
31257.15849688235,0.017461,0.017324,-0.06841874562271119,-1.0171
34304.692863149125,0.01746,0.01733,-0.0649135331126772,-0.33855
37649.35806792464,0.017517,0.017387,-0.06470151697344388,-0.66424
41320.124001153345,0.017488,0.017369,-0.05930658878216671,1.0413
45348.78508128582,0.017541,0.01742,-0.06012395770603837,0.78316
49770.23564332104,0.017515,0.017392,-0.06121229822983704,0.95857
54622.77217684337,0.017495,0.017384,-0.05528467012914287,0.2259
59948.42503189409,0.017502,0.017393,-0.054263650942861195,0.64781
65793.32246575682,0.017425,0.017317,-0.05400259643381512,0.95871
72208.09018385457,0.017499,0.017396,-0.051276643127591386,1.5308
79248.2898353917,0.017517,0.017416,-0.050226278758237,0.98482
86974.90026177834,0.017449,0.017349,-0.04992191245734656,0.54737
95454.84566618328,0.017452,0.017346,-0.052917245209620406,0.58341
104761.57527896641,0.017379,0.017276,-0.05163175686517264,1.4715
114975.69953977356,0.017407,0.017303,-0.052050430746677236,0.45502
126185.68830660185,0.017476,0.017387,-0.04434763830506491,1.1687
138488.63713938717,0.017477,0.017366,-0.055341790973603866,0.79884
151991.10829529332,0.017457,0.017371,-0.04289583249611484,0.97948
166810.05372000558,0.017372,0.017275,-0.04863529287910929,1.6315
183073.82802953696,0.017436,0.017331,-0.05246476169142476,2.1367
200923.3002565046,0.017448,0.017334,-0.056937206856066715,1.2214
220513.0739903041,0.017368,0.017255,-0.05669693637716025,2.9768
242012.82647943834,0.017367,0.017249,-0.059217641973182564,1.4902
265608.7782946684,0.017478,0.017345,-0.06634861666464692,2.4976
291505.30628251756,0.017424,0.017286,-0.06906707495286273,3.0446
319926.71377973846,0.017483,0.017337,-0.07284016766439383,3.8042
351119.17342151277,0.017485,0.01733,-0.07734147862693093,2.7945
385352.85937105276,0.017409,0.017237,-0.08624287314755408,3.6624
422924.2874389499,0.017512,0.017344,-0.08372967403164813,4.4781
464158.8833612772,0.01741,0.017213,-0.09884404728714355,4.7454
509413.8014816375,0.017562,0.01734,-0.11049759354488212,4.2687
559081.0182512222,0.017561,0.017313,-0.12353827739138795,6.4311
613590.7273413163,0.017598,0.017309,-0.14382670876737028,6.1878
673415.0657750828,0.017688,0.017368,-0.15857838248587552,6.7636
739072.2033525775,0.017734,0.017355,-0.1876417224257748,8.2494
811130.8307896856,0.017761,0.017308,-0.22441055491205775,8.7485
890215.0854450393,0.017753,0.017299,-0.22501508794304925,10.255
977009.9572992247,0.017726,0.01724,-0.2414696695921939,10.552
1072267.222010323,0.01787,0.017324,-0.2695275489567912,11.948
1176811.9524349992,0.017925,0.017304,-0.30625315817605314,12.664
1291549.6650148828,0.018004,0.017305,-0.34394801272589515,15.358
1417474.1629268047,0.018126,0.01732,-0.3950817595119252,15.094
1555676.1439304722,0.018177,0.017265,-0.4471124906143837,16.838
1707352.6474706887,0.018284,0.017259,-0.5011116774426293,17.764
1873817.422860383,0.018335,0.017144,-0.5833751252569856,20.887
2056512.3083486515,0.018439,0.017083,-0.6634644686141423,22.171
2257019.719633917,0.018647,0.017086,-0.759371375924699,25.048
2477076.355991709,0.018794,0.017005,-0.8688517250117818,24.566
2718588.2427329402,0.018992,0.016934,-0.9962229234976044,27.341
