999.999999999999,0.0022489,0.0023315,0.3133055068730025,-0.1689
2154.4346900318824,0.0021668,0.002333,0.6419182375717503,-17.936
4641.588833612773,0.0022009,0.0023453,0.551961862866707,14.134
9999.99999999998,0.002182,0.002355,0.6627233042518383,17.941
21544.34690031878,0.0021979,0.0023688,0.6504093072780693,-2.6188
46415.888336127726,0.0021923,0.0023691,0.6736681774802576,-6.5158
99999.9999999998,0.0022955,0.0023648,0.25834239225384187,7.7538
215443.46900318778,0.0021554,0.0022542,0.38929133851873415,53.154
464158.8833612772,0.0022461,0.0023948,0.556803232518916,-10.174
999999.9999999979,0.0021569,0.0022884,0.5140385729596861,49.442
