999.999999999999,0.090712,0.026948,-10.542764072122514,-143.65
1123.3240329780265,0.017741,0.017544,-0.09698954446373968,2.8881
1261.8568830660197,0.017693,0.017475,-0.10768586184904894,-0.75744
1417.4741629268033,0.017701,0.017483,-0.10763689021710975,-1.4669
1592.2827933410906,0.017754,0.017527,-0.11177257764972232,-6.1666
1788.6495290574333,0.017748,0.017574,-0.08557595958550039,20.249
2009.2330025650458,0.017711,0.017493,-0.10757573827825113,-4.5999
2257.019719633917,0.017735,0.017507,-0.11238922126404387,-4.9846
2535.364493970109,0.017733,0.017504,-0.11289818830426236,-13.609
2848.035868435799,0.017773,0.017563,-0.10324079118223485,21.96
3199.267137797381,0.01768,0.017491,-0.09335241783048535,4.0559
3593.813663804626,0.017715,0.017501,-0.10556583728779113,-2.233
4037.0172585965497,0.017774,0.017571,-0.09977394169257142,-7.3957
4534.878508128578,0.017694,0.017449,-0.12110960578634741,-4.1578
5094.138014816375,0.017684,0.017474,-0.10376349716188087,-31.252
5722.367659350209,0.017706,0.017476,-0.11356847692144574,-3.3358
6428.0731172843125,0.017738,0.017517,-0.10889841181459166,-19.222
7220.8090183854565,0.0177,0.017483,-0.10714617585082778,-0.37929
8111.308307896864,0.017742,0.017556,-0.09154005473651321,-0.3522
9111.627561154886,0.017821,0.017599,-0.10888157819686538,-12.176
10235.310218990247,0.01783,0.017584,-0.12067336191878489,11.331
11497.569953977356,0.017755,0.017563,-0.0944395061753387,-15.235
12915.496650148827,0.017758,0.01754,-0.10728925244657622,4.2554
14508.287784959371,0.017701,0.017506,-0.09621755897298237,0.46148
16297.508346206434,0.017783,0.017552,-0.11356836512519627,-20.436
18307.38280295366,0.017762,0.017537,-0.11073127493047381,11.818
20565.123083486516,0.017767,0.017619,-0.07265693563923896,25.29
23101.29700083158,0.017754,0.017534,-0.10830426651916011,0.88477
25950.24211399732,0.017751,0.01757,-0.08902125002758779,-29.104
29150.530628251698,0.017809,0.017562,-0.12131122188326278,-2.1451
32745.49162877725,0.017781,0.017615,-0.08147068882838672,4.0816
36783.79771828627,0.017845,0.017652,-0.09445267033048488,19.345
41320.124001153345,0.01781,0.017623,-0.09168156478953784,-2.3557
46415.888336127726,0.017845,0.017665,-0.0880582104162987,-0.27099
52140.082879996735,0.017793,0.017611,-0.08930323350944709,2.5483
58570.20818056661,0.017707,0.017546,-0.07933724530467445,-3.2811
65793.32246575669,0.017819,0.01762,-0.097548475158771,-2.4792
73907.22033525775,0.017819,0.017623,-0.09606973220402104,0.36244
83021.75681319735,0.017771,0.017498,-0.1344690935972845,-27.9
93260.3346883218,0.01782,0.017606,-0.10494004361193077,-31.825
104761.57527896641,0.017771,0.017624,-0.0721476546389555,-2.794
117681.19524349966,0.017735,0.017526,-0.10296770901536445,-20.929
132194.11484660287,0.017712,0.017484,-0.11253611434065218,-14.572
148496.82622544636,0.017687,0.017439,-0.12265196285946817,-23.66
166810.05372000558,0.01772,0.017503,-0.10702449525732374,-24.216
187381.74228603792,0.017749,0.017519,-0.11329153560674321,-16.252
210490.41445120177,0.017671,0.017406,-0.1312429538831862,-2.1905
236448.9412645407,0.017743,0.017542,-0.09895891749597058,-0.41054
265608.7782946684,0.017703,0.017327,-0.18646987926528166,1.4653
298364.72402833344,0.017744,0.017503,-0.11878072033838213,4.7457
335160.2650938834,0.01774,0.017383,-0.17657770654283225,-12.003
376493.58067924634,0.017691,0.017368,-0.16005144102210633,2.0622
422924.2874389499,0.017686,0.017447,-0.11817719221040558,20.803
475081.0162102793,0.017789,0.017418,-0.1830649780258907,23.13
533669.9231206302,0.017823,0.017423,-0.19715740946998614,-23.106
599484.2503189397,0.017879,0.017437,-0.21742913658645002,-20.495
673415.0657750815,0.017911,0.017457,-0.22300443947628132,4.1643
756463.3275546291,0.01803,0.017445,-0.28649505876544684,55.956
849753.4359086438,0.018088,0.01747,-0.301952887087448,7.9098
954548.4566618328,0.018059,0.017339,-0.3533930279620331,7.2797
1072267.222010321,0.018232,0.017455,-0.37828918044243215,7.5259
1204503.540258781,0.018228,0.01745,-0.3788717723042495,7.2117
1353047.7745798049,0.018324,0.017351,-0.4739154663249808,-21.992
1519911.0829529332,0.018351,0.017297,-0.5137789960225724,3.7192
1707352.6474706887,0.018532,0.017282,-0.6065658146374102,19.331
1917910.261672485,0.01859,0.017186,-0.6820916463088073,12.307
2154434.6900318824,0.018774,0.017031,-0.8463332916952313,32.35
2420128.2647943785,0.019105,0.017068,-0.9792881567430642,24.707
2718588.2427329402,0.019361,0.017036,-1.1112030711508827,19.828
3053855.5088334125,0.019613,0.01689,-1.298287575251419,40.452
3430469.286314912,0.020037,0.016794,-1.5335709866918144,43.986
3853528.5937105194,0.02022,0.016707,-1.6576535729112143,39.474
4328761.281083053,0.021138,0.016531,-2.135295353594267,41.773
4862601.580065354,0.021875,0.016382,-2.5116228019549287,46.141
5462277.217684337,0.022991,0.016082,-3.104356073209116,60.0
6135907.273413164,0.024091,0.015241,-3.9768272908132554,37.941
6892612.104349681,0.026343,0.015038,-4.8695030276701505,71.642
7742636.8268112615,0.029184,0.012316,-7.493502728343232,66.998
8697490.026177835,0.028031,0.0078867,-11.014865405359211,-0.8933
9770099.572992247,0.022969,0.015829,-3.2337721731700526,42.09
10974987.654930545,0.0263,0.015662,-4.502170577166273,73.043
12328467.394420633,0.028136,0.014853,-5.5489634851547915,84.389
13848863.713938689,0.030818,0.013074,-7.447919403961337,77.207
15556761.439304722,0.031424,0.012108,-8.283781076446404,82.871
17475284.00007683,0.033303,0.012081,-8.807609460918325,104.4
19630406.500402685,0.033676,0.0087003,-11.755725456303692,112.94
22051307.39903041,0.033819,0.0077806,-12.762953457503679,84.653
24770763.559917036,0.033038,0.0054638,-15.630379100696372,124.41
27825594.022071257,0.032443,0.0041441,-17.873815597208946,182.71
31257158.496882353,0.032345,0.0035488,-19.19451262014882,171.51
35111917.34215128,0.032339,0.0017231,-25.468322078223885,0.9
39442060.59437648,0.032464,0.0022929,-23.020338307692686,24.484
44306214.575838685,0.033675,0.0021056,-24.078634649223233,5.3465
49770235.64332114,0.029628,0.0029731,-19.969856381319435,160.3
55908101.82512223,0.034787,0.003057,-21.122430769315397,-92.596
62802914.41834246,0.020392,0.0077941,-8.353876977520647,-109.22
70548023.1071863,0.021079,0.011671,-5.134838695744737,-44.563
79248289.83539154,0.015996,0.014178,-1.0479284689094277,10.511
89021508.54450393,0.019983,0.007083,-9.008868931562638,133.3
100000000.0,0.022147,0.0083516,-8.470904400727365,173.23
